,havingIP,haveAtSign,countDot,prefixSuffix,redirection,httpDomain,tinyURL,getLength,getSlash,numDigit,numfragments,numsubdomain,domainExt,URL_Shannon_Entropy,Domain_Shannon_Entropy,Path_Shannon_Entropy,Query_Shannon_Entropy,QandP_Shannon_Entropy,Susp_ext,space preset,digitToLetter_ratio,Sp_Character,susp_words,domainAge,domainCountry,num_Imag,iframe,Mouse_Over,Label
5858,0,0,1,0,0,0,0,28,0,0,0,1,com,3.8248629576173556,3.5219280948873624,-0.0,0.0,1.0,0,0,0.0,5,0,0,None,0.0,0,0,1
5859,0,0,4,0,0,0,0,33,0,1,0,1,uk,4.12728313431329,3.813660689688185,-0.0,0.0,1.0,1,0,0.041666666666666664,8,0,0,None,7.0,0,0,1
5860,0,0,2,0,0,0,0,19,0,0,0,1,us,3.115834092163221,2.1180782093497093,-0.0,0.0,1.0,1,0,0.0,6,0,0,None,20.0,1,0,1
5861,0,0,2,0,0,0,0,29,0,0,0,1,com,3.71937582241537,3.368042422572715,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5862,0,0,2,0,0,0,0,21,0,0,0,1,org,3.6537567082870006,3.0269868333592873,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,42.0,0,0,1
5863,0,0,2,0,0,0,0,23,0,0,0,1,com,3.6424896731661263,3.1898980954642875,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,7.0,0,0,1
5864,0,0,3,0,0,0,0,47,1,0,0,1,html,4.099192511381721,3.689703732199547,3.8268748818646396,0.0,3.921928094887362,1,0,0.0,7,0,0,None,4.0,0,0,1
5865,0,0,2,0,0,0,0,26,0,0,0,0,com,3.8441065448145375,3.2866294867861967,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
5866,0,0,3,0,0,0,0,21,0,0,0,1,se,3.4273334938982645,2.8150724101159437,-0.0,0.0,1.0,0,0,0.0,7,0,0,None,27.0,0,0,1
5867,0,0,2,0,0,0,0,43,1,0,0,2,com,4.22220806840402,3.7849418274376423,3.3735572622751846,0.0,3.5,0,0,0.0,7,0,0,None,12.0,0,0,1
5868,0,0,3,0,0,0,0,49,3,0,0,3,xml,4.040517437793428,2.9139770731827523,3.9259929884214806,0.0,4.003928031846025,1,0,0.0,9,1,0,None,20.0,0,0,1
5869,0,0,3,0,0,0,0,51,2,0,0,2,html,3.8682436072980675,3.219528282299548,3.333979058585681,0.0,3.437193208607594,1,0,0.0,8,0,0,None,88.0,0,0,1
5870,0,0,2,0,0,0,0,24,0,0,0,1,com,3.740601562950723,3.327819531114783,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,0.0,0,0,1
5871,0,0,2,0,0,0,0,42,2,0,0,3,com,3.736941531461369,3.243300368538957,3.0269868333592873,0.0,3.182005814760214,0,0,0.0,8,0,0,None,91.0,0,0,1
5872,0,0,3,1,0,0,0,51,2,0,0,2,htm,3.9390208715027115,3.6635327548042538,3.697845823084412,0.0,3.7950885863977324,1,0,0.0,9,0,0,None,18.0,0,0,1
